GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1007701.0,110014060504,2023.0,ENVIRONTECH LANDFILL,1800 ASHLEY ROAD,MORRIS,IL,60450,GRUNDY COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212
1007703.0,110071161631,2023.0,VENICE PARK RDF,9536  LENNON RD.,LENNON,MI,48449,GENESEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007704.0,110055506126,2023.0,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY,N9101 Willard Road,BERLIN,WI,54923,GREEN LAKE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007705.0,110015632680,2023.0,W M W I - TIMBERLINE TRAIL RDF,N4581 HUTCHINSON ROAD,WEYERHAEUSER,WI,54895,RUSK COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007706.0,110001673289,2023.0,RICHLAND COUNTY LANDFILL,1047 HIGHWAY CHURCH ROAD,ELGIN,SC,29045,RICHLAND COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007707.0,110060396398,2023.0,Central Landfill,8800 Highway 11 North,McNeill,MS,39470,PEARL RIVER COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007708.0,110014055501,2023.0,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,92-460 FARRINGTON HIGHWAY,KAPOLEI,HI,96707,HONOLULU COUNTY,CITY & COUNTY OF HONOLULU,"1000 Uluohia Street, Suite 201",Kapolei,HI,96707,100.0,562212
1007709.0,110013690817,2023.0,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,3500 SOUTH GUN CLUB ROAD,AURORA,CO,80018,ARAPAHOE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007710.0,110038067472,2023.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,1200 WEST CITY RANCH ROAD,PALMDALE,CA,93551,LOS ANGELES COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007711.0,110001864466,2023.0,Jackson Madison County LF,550 Aaron Long Road,Jackson,TN,38301,MADISON COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212
1007712.0,110013866236,2023.0,BROKEN ARROW LANDFLL,21500 E 51ST ST,BROKEN ARROW,OK,74014,WAGONER COUNTY,A TIMOSHENKO,405 E. GLENDALE STREET,BROKEN ARROW,OK,74011,75.0,562212
1007715.0,110043814735,2023.0,MESSER LLC CORTEZ PLANT,14207 RD G,CORTEZ,CO,81321,MONTEZUMA COUNTY,MESSER NORTH AMERICA INC,"200 Somerset Corporate Blvd., Suite 7000",Bridgewater,NJ,08807,100.0,325120
1007716.0,110019750438,2023.0,PARKCHESTER SOUTH CONDOMINIUM,2020 EAST TREMONT AVE,BRONX,NY,10462,BRONX COUNTY,PARKCHESTER SOUTH CONDOMINIUM,2000 East Tremont Avenue,Bronx,NY,10462,100.0,813990
1007717.0,110031306272,2023.0,CARESTREAM HEALTH INC.,2000 HOWARD SMITH AVE WEST,WINDSOR,CO,80550,WELD COUNTY,CARESTREAM HEALTH INC,150 Verona Street,Rochester,NY,14608,100.0,325992
1007718.0,110001057533,2023.0,SOUTHERN ALLEGHENIES LDFL,843 MILLER PICKING RD,DAVIDSVILLE,PA,15928,SOMERSET COUNTY,NOBLE ENVIRONMENTAL INC,111 Connor Lane,Belle Vernon,PA,15012,100.0,562212
1007720.0,110071159481,2023.0,WATERS LANDFILL,11376 SHERMAN RD,FREDERIC,MI,49733,CRAWFORD COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007721.0,110071161742,2023.0,HASTINGS SANITARY LANDFILL,1899 North M-43 Highway,HASTINGS,MI,49058,BARRY COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007722.0,110001629587,2023.0,TORO ENERGY OF OHIO - AMERICA S LANDFILL GAS,7916 CHAPEL ST. SE,WAYNESBURG,OH,44688,STARK COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007723.0,110070726250,2023.0,EVERGREEN RECYCLING & DISPOSAL,2625 EAST BROADWAY,NORTHWOOD,OH,43619,WOOD COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007724.0,110001336000,2023.0,DEKALB COUNTY LANDFILL,18370 SOMONAUK ROAD,DEKALB,IL,60115,DEKALB COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007725.0,110063281041,2023.0,Metro Recycling and Disposal Facility,10712 South 124th Street,Franklin,WI,53132,MILWAUKEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007726.0,110028043980,2023.0,Pheasant Run Recycling and Disposal Facility,19414 60th Street,Bristol,WI,53104,KENOSHA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007727.0,110036388021,2023.0,METRO METHANE RECOVERY FACILITY,12161 12TH AVE NE,MITCHELLVILLE,IA,50169,POLK COUNTY,METRO WASTE AUTHORITY,12181 NE University Avenue,Mitchellville,IA,50169,100.0,562212
1007728.0,110034152039,2023.0,TRI-CITY RDF,426 NORTH RUTH ROAD,CARSONVILLE,MI,48419,SANILAC COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007729.0,110001382833,2023.0,NORTHERN OAKS RECYCLING AND DISPOSAL,513 NORTH COUNTY FARM ROAD,HARRISON,MI,48625,CLARE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007730.0,110033213902,2023.0,"POET BIOREFINING LEIPSIC, LLC",3875 STATE ROUTE 65,LEIPSIC,OH,45856,PUTNAM COUNTY,POET LLC,4615 North Lewis Avenue,Sioux Falls,SD,57104,100.0,325193
1007731.0,110064107461,2023.0,GOPHER RESOURCE LLC,685 Yankee Doodle Road,EAGAN,MN,55121,DAKOTA COUNTY,GOPHER RESOURCE LLC,3385 South Highway 149,Eagan,MN,55121,100.0,331492
1007732.0,110001482949,2023.0,Craven County Wood Energy,201 Executive Parkway,New Bern,NC,28562,CRAVEN COUNTY,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,50.0,221117
1007733.0,110041047505,2023.0,69TH ST WWTP,2525 SSGT MACARIO GARCIA DR,HOUSTON,TX,77020,HARRIS COUNTY,CITY OF HOUSTON TEXAS,"10500 Bellaire Blvd.,",Houston,TX,77072,100.0,221320
1007736.0,110043970370,2023.0,Cummings Road Landfill,5775 Cummings Road,Eureka,CA,95503,HUMBOLDT COUNTY,CITY OF HUMBOLDT CALIFORNIA,1059 West Hawthorne St.,Eureka,CA,95501,100.0,562212
1007738.0,110070286303,2023.0,QUALCOMM INC - MOREHOUSE DR,5555 MOREHOUSE DR,SAN DIEGO,CA,92121,SAN DIEGO COUNTY,QUALCOMM INC,5775 Morehouse Drive,San Diego,CA,92121,100.0,541990
1007739.0,110000428500,2023.0,"Calumet Montana Refining, LLC",1900 10TH STREET NORTHEAST,GREAT FALLS,MT,59404,CASCADE COUNTY,CALUMET SPECIALTY PRODUCTS PARTNERS LP,"2780 Waterfront Parkway East Dr., Suite 200",Indianapolis,IN,46214,100.0,324110
1007740.0,110000486439,2023.0,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,92-200 Farrington Highway,Kapolei,HI,96707,HONOLULU COUNTY,HAWAIIAN ELECTRIC INDUSTRIES INC,"1001 Bishop Street, Suite 1900",Honolulu,HI,96813,100.0,221112
1007741.0,110017413299,2023.0,TESORO ALASKA PETROLEUM CO,54741 TESORO ROAD,KENAI,AK,99611,KENAI PENINSULA BOROUGH,MARATHON PETROLEUM CORP,539 South Main Street,Findlay,OH,45840,100.0,324110
1007742.0,110001446784,2023.0,SPRUCE RIDGE RESOURCE MGMT FACILITY,12755 137TH STREET,GLENCOE,MN,55336,MCLEOD COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007743.0,110008820035,2023.0,BURNSVILLE SANITARY LANDFILL,2650 CLIFF RD W,BURNSVILLE,MN,55337,DAKOTA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007744.0,110013838375,2023.0,K & W LANDFILL,5436 HIGHWAY M 38,ONTONAGON,MI,49953,ONTONAGON COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007745.0,110010568108,2023.0,PINE TREE ACRES INC,36600  29 MILE RD.,LENOX,MI,48048,MACOMB COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007746.0,110015869826,2023.0,Holden Power Plant,100 SW ROUTE 131,HOLDEN,MO,64040,Johnson,ASSOCIATED ELECTRIC COOPERATIVE INC,2814 South Golden Ave,Springfield,MO,65807,100.0,221112
1007747.0,110071159425,2023.0,The Southeast Alabama Gas District,715 MLK Jr. Expressway,Andalusia,AL,36420,COVINGTON COUNTY,THE SOUTHEAST ALABAMA GAS DISTRICT,715 Mlk Jr. Expressway,Andalusia,AL,36420,100.0,221210
1007748.0,110034169129,2023.0,WIN Waste Innovations of Seneca County,12500 West County Road 18,Fostoria,OH,44830,SENECA COUNTY,WIN WASTE INNOVATIONS,"90 Arboretum Drive, Suite 300",Portsmouth,NH,03801,100.0,562212
1007749.0,110000528643,2023.0,NPCA COMBUSTION TURBINE PROJECT #2,12745 N THORNTON RD,LODI,CA,95242,SAN JOAQUIN COUNTY,NORTHERN CALIFORNIA POWER AGENCY,651 Commerce Drive,Roseville,CA,95678,100.0,221112
1007750.0,110070228618,2023.0,Westlake Chemicals & Vinyls LLC,1600 VCM PLANT ROAD,WESTLAKE,LA,70669,CALCASIEU PARISH,WESTLAKE CORP,"2801 Post Oak Blvd, Suite 600",Houston,TX,77056,100.0,325110
1007751.0,110001846496,2023.0,MUSKEGON COUNTY SOLID WASTE FACILITY,9366 APPLE AVE,RAVENNA,MI,49451,MUSKEGON COUNTY,COUNTY OF MUSKEGON MICHIGAN,990 Terrace St.,Muskegon,MI,49440,100.0,562212
1007753.0,110024367816,2023.0,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,101 FITCHBURG RD,WESTMINSTER,MA,01473,WORCESTER COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007754.0,110007271781,2023.0,DAFTER SANITARY LANDFILL INC,3962 WEST 12 MILE ROAD,DAFTER,MI,49724,CHIPPEWA COUNTY,GFL ENVIRONMENTAL HOLDINGS (US) INC,3301 BENSON DRIVE SUITE 601,RALEIGH,NC,27609,100.0,562212
1007755.0,110014000231,2023.0,MENOMINEE LANDFILL,W6111 ELMWOOD RD,MENOMINEE,MI,49858,MENOMINEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007756.0,110010358932,2023.0,MAHONING LANDFILL,3510 GARFIELD ROAD,NEW SPRINGFIELD,OH,44443,MAHONING COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007759.0,110071160829,2023.0,UW Milwaukee,3359 N. Downer Ave.,Milwaukee,WI,53211,MILWAUKEE COUNTY,STATE OF WISCONSIN,101 E. Wilson,Madison,WI,53707,100.0,221330
1007762.0,110006035762,2023.0,CERTAINTEED GYPSUM NASHVILLE,794 HWY 369 N,NASHVILLE,AR,71852,HOWARD COUNTY,SAINT-GOBAIN CORP,20 Moores Road,Malvern,PA,19355,100.0,327420
1007766.0,110000592010,2023.0,Holcim US - Paulding Plant (INCLUDING SYSTECH ENV CORP),11435 COUNTY ROAD 176,PAULDING,OH,45879,PAULDING COUNTY,HOLCIM PARTICIPATIONS (US) INC,"8700 W. Bryn Mawr Ave., Suite 300N",Chicago,IL,60631,100.0,327310
1007767.0,110040941531,2023.0,Nouryon Pulp & Performance Chemicals LLC,4374 NASHVILLE FERRY ROAD EAST,COLUMBUS,MS,39702,LOWNDES COUNTY,NOURYON CHEMICALS LLC,131 S Dearborn St.; Suite 1000,Chicago,IL,60603-5566,100.0,325180
1007768.0,,2023.0,Lewis & Clark,SOUTH OF SIDNEY,RICHLAND,MT,59270,Richland,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100.0,221112
1007769.0,110061382944,2023.0,RIO RANCHO MUNICPAL LANDFILL,1132 33RD STREET,RIO RANCHO,NM,87124,SANDOVAL COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007770.0,110000589373,2023.0,CHEROKEE NITROGEN,1080 INDUSTRIAL DRIVE,CHEROKEE,AL,35616,COLBERT COUNTY,LSB INDUSTRIES INC,"3503 Nw 63Rd Street, Suite 500",Oklahoma City,OK,73116,100.0,325311
1007771.0,110061297788,2023.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",7406 S. Main,LOVINGTON,NM,88260,LEA COUNTY,HOLLYFRONTIER CORP,"2828 N Harwood, Suite 1300",Dallas,TX,75201,100.0,324110
1007772.0,110056199215,2023.0,R M Heskett,2025 38TH ST,MANDAN,ND,58554,Morton,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100.0,221112
1007773.0,110057115303,2023.0,LCEC Generation,2023 Power Plant Lane,Lovington,NM,88260,LEA COUNTY,WESTERN FARMERS ELECTRIC COOPERATIVE,701 Ne 7Th Street,Anadarko,OK,73005,100.0,221112
1007777.0,,2023.0,EP Energy E&P 430 Permian Basin,"601 Travis Street, Suite 1400",Houston,TX,77002,,EP ENERGY CORP,"601 Travis Street, Suite 1400",Houston,TX,77002,100.0,211130
1007779.0,,2023.0,Tippett Gas Plant,,McCamey,TX,76943,Crockett,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130
1007780.0,110030493375,2023.0,CAMELOT LANDFILL,580 HUFFINES BLVD,LEWISVILLE,TX,75056,DENTON COUNTY,CITY OF FARMERS BRANCH,13000 WILLIAM DODSON PARKWAY,FARMERS BRANCH,TX,75234,100.0,562212
1007781.0,110071161656,2023.0,River Valley Generating Station,3 MILES E. OF JUNCTION 31,PANAMA,OK,74951,LE FLORE COUNTY,OGE ENERGY CORP,321 N Harvey Avenue,Oklahoma City,OK,73102,100.0,221112
1007784.0,110062824939,2023.0,Morgan Creek,3177 HWY 163 SOUTH,COLORADO CITY,TX,79512,Mitchell,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112
1007785.0,110041493354,2023.0,Raleigh County Solid Waste Authority Landfill,200 Fernandez Drive,Beckley,WV,25801,RALEIGH COUNTY,RALEIGH COUNTY SOLID WASTE AUTHORITY,200 Fernandez Drive,Beckley,WV,25801,100.0,562212
1007786.0,110000606746,2023.0,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,One Valero Way,ARDMORE,OK,73401,CARTER COUNTY,VALERO ENERGY CORP,1 Valero Way,San Antonio,TX,78249,100.0,324110
1007787.0,110037400522,2023.0,VECTOR PIPELINE LP Washington,12708 30 MILE RD,WASHINGTON TOWNSHIP,MI,48095,MACOMB COUNTY,DT Midstream,"500 Woodward Ave, Suite 2900 ",Detroit,MI,48226,40.0,486210
1007788.0,110071161623,2023.0,John S. Cooper,7130 HIGHWAY 1247,SOMERSET,KY,42501,Pulaski,EAST KENTUCKY POWER COOPERATIVE INC,4775 Lexington Road,Winchester,KY,40391,100.0,221112
1007790.0,110000493136,2023.0,Gallatin,1499 STEAM PLANT RD,GALLATIN,TN,37066,Sumner,US GOVERNMENT,,,,,,221112
1007792.0,110000459209,2023.0,"MARTIN MARIETTA NORTH TEXAS CEMENT, LLC",245 WARD ROAD,MIDLOTHIAN,TX,76065,ELLIS COUNTY,MARTIN MARIETTA MATERIALS INC,4123 Parklake Avenue,Raleigh,NC,27612,100.0,327310
1007793.0,110000586125,2023.0,Harrison Power Station,ROUTE 20,HAYWOOD,WV,26366,Harrison,FIRSTENERGY CORP,76 South Main Street,Akron,OH,44308,100.0,221112
1007794.0,110000481443,2023.0,"CWMI, KHF (MSW LANDFILL B-19)",35251 OLD SKYLINE RD.,KETTLEMAN CITY,CA,93239,KINGS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007795.0,110007851468,2023.0,CHESTNUT RIDGE LANDFILL,140 FLEENOR MILL ROAD,HEISKELL,TN,37754,KNOX COUNTY,SEXTON FAMILY PTNR LP,"900 South Gay Street, Suite 2300",Knoxville,TN,37902,100.0,562212
1007796.0,110007348450,2023.0,Three Corners Landfill,2205 County Road 6,Piedmont,AL,36372,CHEROKEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007797.0,110001245625,2023.0,WASTE MANAGEMENT OF LA LLC - WOODSIDE SANITARY LANDFILL & RECYCLING CENTER,29340 WOODSIDE DR,WALKER,LA,70785,LIVINGSTON PARISH,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007798.0,110063648655,2023.0,R & B LANDFILL,705 FRANK BENNETT RD,HOMER,GA,30547,BANKS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007799.0,110034978424,2023.0,WILLIAMSON COUNTY LANDFILL HUTTO,600 CR 128,HUTTO,TX,78634,WILLIAMSON COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007800.0,110005040179,2023.0,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,3623 WILSON ROAD,HUMBLE,TX,77396,HARRIS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007801.0,110001637845,2023.0,WASTE MGMT OF OK/EAST OAK LNDFLL,3201 MOSLEY ROAD,OKLAHOMA CITY,OK,73141,OKLAHOMA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007802.0,110060903624,2023.0,City of Victoria Landfill,18545 FM 1686,Bloomington,TX,77951,VICTORIA COUNTY,CITY OF VICTORIA,"700 N MAIN STREET, SUIT 124",VICTORIA,TX,77901,100.0,562212
1007803.0,110001474164,2023.0,YELLOWSTONE ENERGY LIMITED PARTNERSHIP,2215 N. FRONTAGE ROAD,BILLINGS,MT,59101,YELLOWSTONE COUNTY,YELLOWSTONE ENERGY LP,"1087 West River Street, Suite 200",Boise,ID,83702,100.0,221112
1007804.0,110007399706,2023.0,SONOCO PRODUCTS COMPANY - CHATTANOOGA MILL,701 MANUFACTURERS ROAD,CHATTANOOGA,TN,37405,HAMILTON COUNTY,WESTROCK CO,"1000 Abernathy Road Ne, Suite 125",Atlanta,GA,30328,100.0,322130
1007805.0,110000602544,2023.0,Corteva agriscience - Pittsburg Operations,901 LOVERIDGE ROAD,PITTSBURG,CA,94565,CONTRA COSTA COUNTY,DOW INC,2211 H H Dow Way,Midland,MI,48642,0.0,325199
1007806.0,110007999194,2023.0,KEYMARK CORP PLANT,1188 CAYADUTA ST,FONDA,NY,12068,MONTGOMERY COUNTY,KEYMARK CORP,Rt 334 Cayaduta St.,Fonda,NY,12068,100.0,331318
1007807.0,,2023.0,BADAMI DEVELOPMENT FACILITY,"70.151006 N, -147.097267 W",Badami Unit,AK,99734,,SAVANT ALASKA LLC,"188 West Northern Lights Blvd, Suite 510",ANCHORAGE,AK,99503,100.0,211120
1007808.0,110017485407,2023.0,Resource Recovery LF,4237 COUNTY RD 5300,CHERRYVALE,KS,67335,MONTGOMERY COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212
1007809.0,110033218845,2023.0,Poet Biorefining-Macon,30211 major ave,Macon,MO,63552,MACON COUNTY,POET LLC,4615 North Lewis Avenue,Sioux Falls,SD,57104,100.0,325193
1007810.0,110043793598,2023.0,SUMNER LANDFILL,,SUMNER,IL,62466,LAWRENCE COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100.0,562212
1007811.0,110004736830,2023.0,STONY HOLLOW LANDFILL INC,2460 SOUTH GETTYSBURG AVENUE,DAYTON,OH,45418,MONTGOMERY COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007812.0,110002354372,2023.0,LIBERTY LANDFILL,8635 E SR 16,MONTICELLO,IN,47960,WHITE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007813.0,110034132686,2023.0,CHASTANG SANITARY LANDFILL,17045 HIGHWAY 43,MOUNT VERNON,AL,36560,MOBILE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007814.0,110015742847,2023.0,Lacy Lakeview RDF,677 Selby Lane,Waco,TX,76705,MCLENNAN COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007815.0,110071161426,2023.0,BUTTERFIELD STATION LANDFILL,40404 S. 99TH AVENUE,MOBILE,AZ,85139,MARICOPA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007816.0,110002797689,2023.0,SIMI VALLEY LANDFILL & RECYCLING CENTER,2801 NORTH MADERA ROAD,SIMI VALLEY,CA,93065,VENTURA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007817.0,110071159471,2023.0,Kirby Canyon Recycling & Disposal Facility,910 Coyote Creek Golf Drive,Morgan Hill,CA,95037,SANTA CLARA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007818.0,110001917427,2023.0,WASTE MANAGEMENT GREATER WENATCHEE LANDF,191 E WEBB RD,EAST WENATCHEE,WA,98802,DOUGLAS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007819.0,110041496690,2023.0,PLAINVIEW BIOENERY LLC,2698 E HWY 70,PLAINVIEW,TX,79072,HALE COUNTY,WHITE ENERGY HOLDING CO LLC,"2595 Dallas Parkway, Suite 310",Frisco,TX,75034,100.0,325193
1007820.0,110063281354,2023.0,Palm Beach Renewable Energy Park (PBREP),7501 N. JOG ROAD,WEST PALM BEACH,FL,33412,PALM BEACH COUNTY,SOLID WASTE AUTHORITY OF PALM BEACH COUNTY FLORIDA,7501 North Jog Road,West Palm Beach,FL,33412,100.0,562212
1007821.0,110018856950,2023.0,Cashion Gas Plant,12650 S Council Rd,Cashion,OK,73016,LOGAN COUNTY,UNIT CORP,8200 South Unit Drive,Tulsa,OK,74132,100.0,211130
1007822.0,110001916810,2023.0,KING CNTY SOLID WST CEDAR HILLS LANDFILL,16645 228TH AVENUE SE,MAPLE VALLEY,WA,98038,KING COUNTY,COUNTY OF KING WASHINGTON,"201 S. Jackson Street, Suite # 5701",Seattle,WA,98104,100.0,562212
1007823.0,110002631073,2023.0,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #23,2901 FRUITLAND AVE.,VERNON,CA,90058,LOS ANGELES COUNTY,O-I GLASS INC,1 Michael Owens Way,Perrysburg,OH,43551,100.0,327213
1007824.0,110000599941,2023.0,SWIFT & CO,5950 Trails End Road,CACTUS,TX,79013,MOORE COUNTY,JBA USA HOLDINGS LLC,1770 Promontory Circle,Greeley,CO,80634,100.0,311611
1007825.0,110070748639,2023.0,Michigan Power Limited Partnership,5795 WEST SIXTH ST,LUDINGTON,MI,49431,Mason,OSAKA GAS ENERGY AMERICA CORP,1330 Post Oak Blvd. Suite 1900,Houston,TX,77056,100.0,221112
1007826.0,110070544905,2023.0,ROCKINGHAM COUNTY LANDFILL,813 Greendale RD,Harrisonburg,VA,22801,HARRISONBURG CITY,ROCKINGHAM COUNTY VIRGINIA,20 EAST GAY STREET,HARRISONBURG,VA,22802,100.0,562212
1007828.0,110071161490,2023.0,Elk River Public Utility District,217 South Jackson Street,Tullahoma,TN,37388,COFFEE COUNTY,ELK RIVER PUBLIC UTILITY DISTRICT,217 S Jackson St,Tullahoma,TN,37388,100.0,221210
1007829.0,110000367834,2023.0,Colbert,900 STEAM PLANT RD,TUSCUMBIA,AL,35674,Colbert,US GOVERNMENT,,,,,,221112
1007830.0,110006060145,2023.0,Poet Bioprocessing-Bingham Lake,40212 510TH AVENUE,BINGHAM LAKE,MN,56118,COTTONWOOD COUNTY,POET LLC,4615 North Lewis Avenue,Sioux Falls,SD,57104,100.0,325193
1007831.0,110001847958,2023.0,WESTSIDE RECYCLING AND DISPOSAL FACILITY,14094 M 60,THREE RIVERS,MI,49093,ST. JOSEPH COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007832.0,110071162041,2023.0,ROLLING MEADOWS LANDFILL,7352 NW US 75 HWY,TOPEKA,KS,66618,SHAWNEE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007833.0,110043782270,2023.0,PRAIRIE VIEW RDF,15505 SHIVELY RD.,WYATT,IN,46595,ST. JOSEPH COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007834.0,110010410581,2023.0,"WASTE MANAGEMENT OF WISCONSIN, INC.",6207 HEMPTON LAKE RD,WHITELAW,WI,54247,MANITOWOC COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007835.0,110001516351,2023.0,DOUGLAS COUNTY RECYCLING LANDFILL,14320 NORTH 216TH STREET,BENNINGTON,NE,68007,DOUGLAS COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007836.0,110002688093,2023.0,TRI-CITIES RECYCLING,7010 AUTO MALL PARKWAY,FREMONT,CA,94538,ALAMEDA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007837.0,110006533037,2023.0,Guadalupe Rubbish Disposal Facility,15999 Guadalupe Mines Road,SAN JOSE,CA,95120,SANTA CLARA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
1007839.0,110002690730,2023.0,ANDERSON LANDFILL,18703 CAMBRIDGE ROAD,ANDERSON,CA,96007,SHASTA COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212
